TUCASEID,TULINENO,TEAGE,TERRP,TESEX,TXAGE,TXRRP,TXSEX
20050101052245,3,0,22,1,0,0,0
20050101052257,1,28,18,2,0,0,0
20050101052257,2,35,26,1,0,0,0
20050101052257,3,28,26,2,0,0,0
20050101052257,4,33,26,1,0,0,0
20050101052257,5,28,26,2,0,0,0
20050101052257,6,34,20,1,0,0,0
20050101052257,7,10,26,2,0,0,0
20050101052257,8,8,26,2,0,0,0
20050101052257,9,6,26,2,0,0,0
20050101052257,10,5,26,2,0,0,0
20050101052257,11,2,26,2,0,0,0
20050101052257,12,4,22,2,0,0,0
20050101052257,13,1,22,2,0,0,0
20050101052257,14,0,26,1,0,0,0
20050101052257,15,80,26,1,0,0,0
20050101052257,16,53,26,2,0,0,0
20050101052262,1,39,18,2,0,0,0
20050101052262,2,8,22,2,0,0,0
20050101052263,1,16,18,1,0,0,0
20050101052263,2,38,24,1,0,0,0
20050101052263,3,44,24,2,0,0,0
20050101052263,5,13,25,2,0,0,0
20050101052273,1,58,18,1,0,0,0
20050101052273,2,57,20,2,0,0,0
20050101052300,1,53,18,2,0,0,0
20050101052300,2,53,20,1,0,0,0
20050101052307,1,41,18,2,0,0,0
20050101052307,2,42,20,1,0,0,0
20050101052307,3,13,22,1,0,0,0
20050101052307,4,12,22,2,0,0,0
20050101052307,5,8,22,1,0,0,0
20050101052311,1,75,18,2,0,0,0
20050101052311,2,85,20,1,60,0,0
20050101052316,1,26,18,1,0,0,0
20050101052316,2,24,20,2,0,0,0
20050101052316,3,6,22,2,0,0,0
20050101052316,4,5,22,1,0,0,0
20050101052316,5,3,22,2,0,0,0
20050101052325,1,49,18,1,0,0,0
20050101052325,2,47,20,2,0,0,0
