TUCASEID,TULINENO,TURRP,TESEX,TERRP,TEAGE,TXSEX,TXRRP,TXAGE
20031211032189,3,22,1,22,13,0,0,0
20031211032190,1,18,2,18,40,0,0,0
20031211032190,2,20,1,20,42,0,0,0
20031211032190,3,22,2,22,14,0,0,0
20031211032190,4,22,2,22,7,0,0,0
20031211032192,1,18,2,18,18,0,0,0
20031211032192,2,20,1,20,21,0,0,0
20031211032193,1,18,1,18,43,0,0,0
20031211032193,2,20,2,20,25,0,0,0
20031211032193,4,22,2,22,4,0,0,0
20031211032193,5,22,1,22,14,0,0,0
20031211032194,1,18,2,18,25,0,0,0
20031211032194,2,20,1,20,26,0,0,0
20031211032194,3,22,2,22,6,0,0,0
20031211032194,4,22,1,22,4,0,0,0
20031211032194,5,22,1,22,2,0,0,0
20031211032198,1,19,2,19,25,0,0,0
20031211032200,1,18,1,18,74,0,0,0
20031211032200,2,20,2,20,69,0,0,0
20031211032204,1,18,2,18,37,0,0,0
20031211032204,2,20,1,20,35,0,0,0
20031211032204,5,26,1,26,18,0,0,0
20031211032204,6,26,1,26,17,0,0,0
20031211032204,7,26,1,26,14,0,0,0
20031211032205,1,19,2,19,80,0,0,60
20031211032206,1,18,1,18,42,0,0,0
20031211032206,2,20,2,20,39,0,0,0
20031211032206,3,22,1,22,9,0,0,0
20031211032206,4,22,1,22,7,0,0,0
20031211032206,5,22,2,22,1,0,0,0
20031211032208,1,18,2,18,33,0,0,0
20031211032208,2,20,1,20,34,0,0,0
20031211032208,3,22,2,22,8,0,0,0
20031211032208,4,22,2,22,7,0,0,0
20031211032209,1,18,2,18,45,0,0,0
20031211032209,2,22,2,22,26,0,0,0
20031211032209,3,23,1,23,1,0,0,0
20031211032219,1,18,2,18,16,0,0,0
20031211032219,2,24,2,24,37,0,0,0
20031211032219,3,25,1,25,13,0,0,0
20031211032219,4,25,1,25,9,0,0,0
20031211032222,1,18,1,18,69,0,0,0
20031211032222,2,20,2,20,73,0,0,0
20031211032231,1,18,1,18,59,0,0,0
20031211032231,2,20,2,20,64,0,0,0
20031211032233,1,18,1,18,42,0,0,0
20031211032233,2,20,2,20,43,0,0,0
20031211032233,3,22,1,22,12,0,0,0
20031211032233,4,22,1,22,11,0,0,0
20031211032235,1,18,2,18,68,0,0,0
20031211032235,2,20,1,20,68,0,0,0
20031211032236,1,18,2,18,39,0,0,0
20031211032236,2,20,1,20,39,0,0,0
20031211032236,3,22,1,22,14,0,0,0
20031211032236,4,22,1,22,8,0,0,0
20031211032238,1,18,1,18,69,0,0,0
20031211032238,2,20,2,20,76,0,0,0
20031211032239,1,19,1,19,64,0,0,0
20031211032240,1,18,1,18,35,0,0,0
20031211032240,2,20,2,20,37,0,0,0
20031211032240,3,22,1,22,5,0,0,0
20031211032240,4,22,1,22,2,0,0,0
20031211032241,1,18,2,18,46,0,0,0
20031211032241,2,20,1,20,47,0,0,0
20031211032243,1,18,1,18,51,0,0,0
20031211032243,2,20,2,20,42,0,0,0
20031211032243,3,22,1,22,26,0,0,0
20031211032246,1,18,1,18,52,0,0,0
20031211032246,2,20,2,20,51,0,0,0
20031211032247,1,18,1,18,56,0,0,0
20031211032247,2,20,2,20,55,0,0,0
20031211032247,3,22,2,22,13,0,0,0
20031211032250,1,18,2,18,33,0,0,0
20031211032250,2,20,1,20,39,0,0,0
20031211032250,3,22,2,22,3,0,0,0
20031211032250,4,22,1,22,1,0,0,0
20031211032252,1,18,1,18,32,0,0,0
20031211032252,2,20,2,20,38,0,0,0
20031211032252,3,22,2,22,16,0,0,0
20031211032252,4,22,1,22,17,0,0,0
20031211032252,6,40,2,40,9,0,0,0
20031211032252,7,22,1,22,13,0,0,0
20031211032255,1,18,2,18,79,0,0,0
20031211032255,2,20,1,20,78,0,0,0
20031211032257,1,18,1,18,25,0,0,0
20031211032257,2,20,2,20,29,0,0,0
20031211032257,3,22,2,22,10,0,0,0
20031211032257,4,22,1,22,6,0,0,0
20031211032257,5,22,2,22,1,0,0,0
20031211032259,1,18,1,18,80,0,0,60
20031211032259,2,20,2,20,80,0,0,60
20031211032259,3,23,1,23,34,0,0,0
20031211032260,1,18,1,18,36,0,0,0
20031211032260,2,20,2,20,35,0,0,0
20031211032260,3,22,1,22,7,0,0,0
20031211032260,4,22,2,22,5,0,0,0
20031211032260,5,22,1,22,3,0,0,0
20031211032266,1,18,1,18,51,0,0,0
20031211032266,2,20,2,20,51,0,0,0
20031211032267,1,18,2,18,43,0,0,0
20031211032267,2,22,2,22,7,0,0,0
20031211032267,3,21,1,21,34,0,0,0
20031211032271,1,18,1,18,15,0,0,0
20031211032271,2,24,1,24,47,0,0,0
20031211032271,3,24,2,24,45,0,0,0
20031211032271,4,25,1,25,22,0,0,0
20031211032271,5,25,1,25,14,0,0,0
20031211032272,1,18,1,18,20,0,0,0
20031211032272,2,24,1,24,56,0,0,0
20031211032272,3,24,2,24,54,0,0,0
20031211032276,1,19,2,19,80,0,0,60
20031211032279,1,19,2,19,49,0,0,0
20031211032288,1,18,2,18,21,0,0,0
20031211032288,2,24,1,24,51,0,0,0
20031211032288,3,24,2,24,50,0,0,0
20031211032288,4,25,1,25,23,0,0,0
20031211032289,1,18,2,18,54,0,0,0
20031211032289,2,20,1,20,55,0,0,0
20031211032290,1,19,2,19,44,0,0,0
20031211032291,1,18,1,18,44,0,0,0
20031211032291,2,20,2,20,45,0,0,0
20031211032291,3,22,1,22,13,0,0,0
20031211032291,4,22,2,22,9,0,0,0
20031211032296,1,18,1,18,35,0,0,0
20031211032296,2,21,2,21,34,0,0,0
20031211032296,4,22,1,22,8,0,0,0
20031211032296,5,22,1,22,1,0,0,0
20031211032296,6,40,2,40,8,0,0,0
20031211032299,1,18,2,18,49,0,0,0
20031211032299,2,22,2,22,18,0,0,0
20031211032300,1,18,2,18,32,0,0,0
20031211032300,2,20,1,20,30,0,0,0
20031211032300,3,22,2,22,0,0,0,0
20031211032305,1,18,2,18,34,0,0,0
20031211032305,2,20,1,20,35,0,0,0
20031211032305,3,22,2,22,11,0,0,0
20031211032305,4,22,2,22,9,0,0,0
20031211032309,1,18,2,18,18,0,0,0
20031211032309,2,24,2,24,40,0,0,0
20031211032309,3,24,1,24,44,0,0,0
20031211032309,4,25,2,25,13,0,0,0
20031211032309,5,22,2,22,0,0,0,0
20031211032312,1,19,1,19,43,0,0,0
20031211032313,1,19,1,19,37,0,0,0
20031211032313,2,40,2,40,15,0,0,0
20031211032314,1,18,2,18,34,0,0,0
20031211032314,2,20,1,20,39,0,0,0
20031211032314,3,22,2,22,10,0,0,0
20031211032314,4,22,2,22,7,0,0,0
20031211032315,1,18,1,18,64,0,0,0
20031211032315,2,20,2,20,63,0,0,0
20031211032316,1,18,1,18,59,0,0,0
20031211032316,2,20,2,20,54,0,0,0
20031211032317,1,18,2,18,17,0,0,0
20031211032317,2,26,2,26,45,0,0,0
20031211032317,3,26,2,26,18,0,0,0
20031211032317,4,26,1,26,16,0,0,0
20031211032317,5,26,1,26,16,0,0,0
20031211032317,7,26,2,26,5,0,0,0
20031211032317,8,26,2,26,0,0,0,0
20031211032323,1,18,1,18,26,0,0,0
20031211032323,2,24,2,24,54,0,0,0
20031211032323,3,24,1,24,54,0,0,0
20031211032323,4,25,1,25,29,0,0,0
20031211032325,1,18,2,18,56,0,0,0
20031211032325,2,22,2,22,23,0,0,0
20031211032325,3,23,2,23,11,0,0,0
20031211032329,1,18,1,18,57,0,0,0
20031211032329,2,20,2,20,51,0,0,0
20031211032332,1,18,2,18,55,0,0,0
20031211032332,2,20,1,20,61,0,0,0
20031211032334,1,18,1,18,46,0,0,0
20031211032334,2,20,2,20,37,0,0,0
20031211032334,3,22,1,22,15,0,0,0
20031211032334,4,22,2,22,13,0,0,0
20031211032334,5,22,2,22,10,0,0,0
20031211032334,6,22,1,22,2,0,0,0
20031211032337,1,18,2,18,46,0,0,0
20031211032337,2,20,1,20,40,0,0,0
20031211032337,4,22,1,22,9,0,0,0
20031211032337,5,22,2,22,4,0,0,0
20031211032339,1,18,1,18,59,0,0,0
20031211032339,2,20,2,20,58,0,0,0
20031211032340,1,18,1,18,42,0,0,0
20031211032340,2,20,2,20,42,0,0,0
20031211032340,3,22,2,22,11,0,0,0
20031211032340,4,22,2,22,9,0,0,0
20031211032340,5,22,2,22,6,0,0,0
20031211032341,1,18,2,18,69,0,0,0
20031211032341,2,20,1,20,69,0,0,0
20031211032341,3,23,2,23,19,0,0,0
20031211032347,1,18,2,18,48,0,0,0
20031211032347,2,21,1,21,60,0,0,0
20031211032348,1,18,2,18,33,0,0,0
20031211032348,2,20,1,20,33,0,0,0
20031211032348,3,22,1,22,4,0,0,0
20031211032350,1,18,1,18,20,0,0,0
20031211032355,1,19,1,19,44,0,0,0
20031211032355,2,26,1,26,22,0,0,0
20031211032356,1,18,2,18,16,0,0,0
20031211032356,2,24,2,24,38,0,0,0
20031211032356,3,24,1,24,38,0,0,0
20031211032356,4,25,2,25,10,0,0,0
20031211032357,1,18,1,18,43,0,0,0
20031211032357,2,20,2,20,24,0,0,0
20031211032362,1,18,1,18,44,0,0,0
20031211032362,2,22,1,22,14,0,0,0
20031211032362,3,22,2,22,10,0,0,0
20031211032363,1,18,1,18,57,0,0,0
20031211032363,2,20,2,20,49,0,0,0
20031211032368,1,19,1,19,22,0,0,0
20031211032370,1,18,2,18,35,0,0,0
20031211032370,2,20,1,20,41,0,0,0
20031211032370,3,22,2,22,15,0,0,0
20031211032370,4,22,1,22,9,0,0,0
20031211032378,1,18,2,18,50,0,0,0
20031211032378,2,20,1,20,49,0,0,0
20031211032378,4,22,1,22,14,0,0,0
20031211032379,1,18,1,18,58,0,0,0
20031211032379,2,20,2,20,52,0,0,0
20031211032379,3,22,2,22,22,0,0,0
20031211032379,4,22,1,22,18,0,0,0
20031211032379,5,22,2,22,21,0,0,0
20031211032381,1,18,2,18,40,0,0,0
20031211032381,2,20,1,20,42,0,0,0
20031211032381,3,22,2,22,16,0,0,0
20031211032381,4,22,2,22,14,0,0,0
20031211032382,1,18,2,18,27,0,0,0
20031211032382,2,20,1,20,31,0,0,0
20031211032382,3,22,2,22,10,0,0,0
20031211032383,1,19,2,19,21,0,0,0
20031211032384,1,18,2,18,45,0,0,0
20031211032384,2,20,1,20,40,0,0,0
20031211032386,1,18,2,18,47,0,0,0
20031211032386,2,20,1,20,45,0,0,0
20031211032386,3,22,1,22,19,0,0,0
20031211032386,4,22,1,22,18,0,0,0
20031211032386,5,22,1,22,16,0,0,0
20031211032386,6,22,2,22,4,0,0,0
20031211032386,7,23,1,23,0,0,0,0
20031211032388,1,19,1,19,29,0,0,0
20031211032388,2,20,2,20,30,0,0,0
20031211032388,3,22,1,22,10,0,0,0
20031211032388,4,22,2,22,8,0,0,0
20031211032388,5,22,2,22,7,0,0,0
20031211032388,6,22,2,22,5,0,0,0
20031211032388,7,22,1,22,2,0,0,0
20031211032388,8,22,1,22,0,0,0,0
20031211032390,1,18,1,18,27,0,0,0
20031211032390,2,21,2,21,20,0,0,0
20031211032390,3,-1,1,30,3,0,11,0
20031211032390,4,-1,1,30,0,0,11,0
20031211032401,1,18,1,18,44,0,0,0
20031211032401,2,20,2,20,46,0,0,0
20031211032401,3,22,1,22,14,0,0,0
20031211032401,4,22,1,22,8,0,0,0
20031211032401,5,22,2,22,6,0,0,0
20031211032405,1,18,2,18,34,0,0,0
20031211032405,2,20,1,20,40,0,0,0
20031211032405,3,22,2,22,14,0,0,0
20031211032405,4,22,1,22,12,0,0,0
20031211032405,5,22,2,22,3,0,0,0
20031211032407,1,18,1,18,27,0,0,0
20031211032407,2,21,2,21,27,0,0,0
20031211032407,3,-1,1,30,5,0,11,0
20031211032407,4,-1,1,30,1,0,11,0
20031211032408,1,18,1,18,49,0,0,0
20031211032408,2,20,2,20,47,0,0,0
20031211032408,3,22,2,22,17,0,0,0
20031211032410,1,18,1,18,25,0,0,0
20031211032410,2,24,1,24,51,0,0,0
20031211032410,3,24,2,24,52,0,0,0
20031211032411,1,18,1,18,45,0,0,0
20031211032411,2,20,2,20,43,0,0,0
20031211032411,3,22,1,22,27,0,0,0
20031211032412,1,19,1,19,41,0,0,0
20031211032414,1,18,2,18,26,0,0,0
20031211032414,2,21,1,21,33,0,0,0
20031211032421,1,19,2,19,60,0,0,0
20031211032422,1,19,2,19,34,0,0,0
20031211032424,1,19,1,19,43,0,0,0
20031211032431,1,19,2,19,61,0,0,0
20031211032432,1,19,2,19,78,0,0,0
20031211032438,1,18,2,18,39,0,0,0
20031211032438,2,22,2,22,12,0,0,0
20031211032438,3,22,1,22,14,0,0,0
20031211032459,1,18,2,18,40,0,0,0
20031211032459,2,22,2,22,14,0,0,0
20031211032459,3,22,2,22,6,0,0,0
20031211032462,1,19,2,19,72,0,0,0
20031211032474,1,18,2,18,45,0,0,0
20031211032474,2,20,1,20,45,0,0,0
20031211032474,3,22,2,22,17,0,0,0
20031211032474,4,22,2,22,12,0,0,0
20031211032476,1,18,1,18,17,0,0,0
20031211032476,2,24,2,24,52,0,0,0
20031211032476,3,24,1,24,52,0,0,0
20031211032476,4,25,2,25,24,0,0,0
20031211032477,1,18,2,18,38,0,0,0
20031211032477,2,20,1,20,36,0,0,0
20031211032477,3,22,1,22,6,0,0,0
20031211032479,1,18,2,18,59,0,0,0
20031211032479,2,20,1,20,65,0,0,0
20031211032479,3,22,2,22,31,0,0,0
20031211032482,1,18,1,18,75,0,0,0
20031211032482,2,20,2,20,68,0,0,0
20031211032486,1,19,1,19,35,0,0,0
20031211032488,1,19,2,19,52,0,0,0
20031211032492,1,18,2,18,39,0,0,0
20031211032492,2,22,2,22,12,0,0,0
20031211032492,3,22,2,22,4,0,0,0
20031211032493,1,18,1,18,19,0,0,0
20031211032493,2,26,2,26,66,0,0,0
20031211032495,1,19,1,19,41,0,0,0
20031211032500,1,18,2,18,80,0,0,0
20031211032500,2,20,1,20,80,0,0,60
20031211032504,1,18,1,18,37,0,0,0
20031211032504,2,20,2,20,35,0,0,0
20031211032504,3,22,1,22,10,0,0,0
20031211032504,4,22,1,22,7,0,0,0
20031211032508,1,18,2,18,71,0,0,0
20031211032508,2,20,1,20,70,0,0,0
20031211032510,1,19,1,19,60,0,0,0
20031211032513,1,18,1,18,56,0,0,0
20031211032513,2,20,2,20,55,0,0,0
20031211032517,1,18,1,18,53,0,0,0
20031211032517,2,20,2,20,38,0,0,0
20031211032518,1,18,2,18,38,0,0,0
20031211032518,2,20,1,20,40,0,0,0
20031211032518,3,22,1,22,12,0,0,0
20031211032518,4,22,2,22,10,0,0,0
20031211032518,5,22,2,22,6,0,0,0
20031211032520,1,18,2,18,70,0,0,0
20031211032520,2,20,1,20,63,0,0,0
20031211032521,1,19,2,19,74,0,0,0
20031211032525,1,18,1,18,51,0,0,0
20031211032528,1,18,2,18,18,0,0,0
20031211032528,2,24,2,24,51,0,0,0
20031211032528,3,24,1,24,48,0,0,0
20031211032528,4,25,1,25,15,0,0,0
20031211032528,5,25,1,25,12,0,0,0
20031211032530,1,18,2,18,37,0,0,0
20031211032530,3,24,2,24,69,0,0,0
20031211032530,4,24,1,24,71,0,0,0
20031211032540,1,18,2,18,80,0,0,0
20031211032542,1,19,2,19,79,0,0,0
20031211032546,1,18,2,18,18,0,0,0
20031211032546,2,24,2,24,46,0,0,0
20031211032546,3,24,1,24,46,0,0,0
20031211032546,4,25,2,25,22,0,0,0
20031211032549,1,19,1,19,49,0,0,0
20031211032556,1,18,2,18,67,0,0,0
20031211032556,2,20,1,20,70,0,0,0
20031211032558,1,19,1,19,69,0,0,0
20031211032559,1,18,1,18,63,0,0,0
20031211032559,2,20,2,20,63,0,0,0
20031211032561,1,18,1,18,48,0,0,0
20031211032561,2,20,2,20,44,0,0,0
20031211032561,3,22,2,22,10,0,0,0
20031211032562,1,18,1,18,44,0,0,0
20031211032567,1,18,2,18,53,0,0,0
20031211032567,2,20,1,20,57,0,0,0
20031211032578,1,18,2,18,51,0,0,0
20031211032578,2,21,1,21,55,0,0,0
20031211032579,1,18,2,18,61,0,0,0
20031211032579,2,24,2,24,80,0,0,60
20031211032580,1,19,2,19,29,0,0,0
20031211032587,1,18,2,18,15,0,0,0
20031211032587,2,24,1,24,56,0,0,0
20031211032587,3,24,2,24,48,0,0,0
20031211032587,4,25,1,25,14,0,0,0
20031211032587,5,25,2,25,12,0,0,0
20031211032592,1,18,1,18,65,0,0,0
20031211032592,2,20,2,20,54,0,0,0
20031211032592,3,22,2,22,17,0,0,0
20031211032608,1,18,2,18,46,0,0,0
20031211032608,2,20,1,20,41,0,0,0
20031211032608,3,22,2,22,12,0,0,0
20031211032608,4,22,2,22,11,0,0,0
20031211032610,1,18,1,18,62,0,0,0
20031211032610,2,20,2,20,56,0,0,0
20031211032612,1,18,1,18,44,0,0,0
20031211032612,2,20,2,20,41,0,0,0
20031211032612,3,22,2,22,17,0,0,0
20031211032615,1,18,2,18,40,0,0,0
20031211032615,2,20,1,20,38,0,0,0
20031211032615,6,22,1,22,0,0,0,0
20031211032616,1,18,1,18,33,0,0,0
20031211032616,2,20,2,20,25,0,0,0
20031211032616,3,22,1,22,4,0,0,0
20031211032616,4,22,1,22,2,0,0,0
20031211032619,1,19,1,19,52,0,0,0
20031211032620,1,18,1,18,48,0,0,0
20031211032620,2,20,2,20,44,0,0,0
20031211032620,3,22,1,22,16,0,0,0
20031211032624,1,18,2,18,43,0,0,0
20031211032624,2,22,1,22,16,0,0,0
20031211032624,3,22,1,22,18,0,0,0
20031211032624,4,22,1,22,14,0,0,0
20031211032625,1,18,2,18,56,0,0,0
20031211032625,2,20,1,20,56,0,0,0
20031211032628,1,18,2,18,55,0,0,0
20031211032628,2,20,1,20,58,0,0,0
20031211032628,3,22,1,22,21,0,0,0
20031211032629,1,18,1,18,60,0,0,0
20031211032629,2,20,2,20,60,0,0,0
20031211032641,1,18,2,18,46,0,0,0
20031211032641,2,20,1,20,47,0,0,0
20031211032644,1,18,1,18,21,0,0,0
20031211032644,2,20,2,20,24,0,0,0
20031211032644,3,22,2,22,5,0,0,0
20031211032644,4,22,1,22,1,0,0,0
20031211032645,1,18,1,18,68,0,0,0
20031211032645,2,20,2,20,73,0,0,0
20031211032645,3,22,2,22,51,0,0,0
20031211032645,4,23,1,23,29,0,0,0
20031211032645,5,23,1,23,9,0,0,0
20031211032646,1,19,2,19,61,0,0,0
20031211032647,1,18,1,18,71,0,0,0
20031211032647,2,20,2,20,62,0,0,0
20031211032647,3,22,1,22,39,0,0,0
20031211032651,1,18,1,18,55,0,0,0
20031211032651,2,20,2,20,44,0,0,0
20031211032655,1,19,2,19,47,0,0,0
20031211032660,1,18,2,18,40,0,0,0
20031211032660,2,20,1,20,40,0,0,0
20031211032660,3,22,1,22,12,0,0,0
20031211032660,4,22,1,22,9,0,0,0
20031211032660,5,22,2,22,7,0,0,0
20031211032663,1,18,1,18,32,0,0,0
20031211032663,2,20,2,20,25,0,0,0
20031211032664,1,19,2,19,80,0,0,60
20031211032667,1,19,1,19,77,0,0,0
20031211032668,1,18,2,18,41,0,0,0
20031211032668,3,22,1,22,11,0,0,0
20031211032674,1,18,1,18,40,0,0,0
20031211032674,2,22,1,22,12,0,0,0
20031211032678,1,18,1,18,59,0,0,0
20031211032678,2,20,2,20,33,0,0,0
20031211032678,3,22,1,22,6,0,0,0
20031211032681,1,18,2,18,41,0,0,0
20031211032681,2,22,2,22,10,0,0,0
20031211032681,3,22,1,22,12,0,0,0
20031211032683,1,18,1,18,43,0,0,0
20031211032683,2,20,2,20,34,0,0,0
20031211032683,3,22,1,22,19,0,0,0
20031211032683,4,22,2,22,17,0,0,0
20031211032686,1,18,2,18,27,0,0,0
20031211032686,2,20,1,20,32,0,0,0
20031211032686,3,22,1,22,5,0,0,0
20031211032686,4,22,2,22,2,0,0,0
20031211032689,1,18,2,18,39,0,0,0
20031211032689,2,22,2,22,15,0,0,0
20031211032689,3,22,2,22,13,0,0,0
20031211032689,4,22,2,22,10,0,0,0
20031211032691,1,18,2,18,39,0,0,0
20031211032691,2,20,1,20,48,0,0,0
20031211032691,3,22,2,22,20,0,0,0
20031211032691,4,22,2,22,13,0,0,0
20031211032692,1,18,1,18,32,0,0,0
20031211032692,2,20,2,20,30,0,0,0
20031211032692,3,22,2,22,12,0,0,0
20031211032692,4,22,1,22,6,0,0,0
20031211032694,1,18,1,18,34,0,0,0
20031211032694,2,20,2,20,36,0,0,0
20031211032694,3,22,1,22,1,0,0,0
20031211032698,1,19,1,19,37,0,0,0
20031211032699,1,18,1,18,57,0,0,0
20031211032699,2,20,2,20,57,0,0,0
20031211032700,1,18,1,18,37,0,0,0
20031211032700,2,20,2,20,36,0,0,0
20031211032700,3,22,2,22,7,0,0,0
20031211032701,1,18,2,18,32,0,0,0
20031211032701,2,20,1,20,34,0,0,0
20031211032701,3,22,1,22,13,0,0,0
20031211032701,4,22,2,22,7,0,0,0
20031211032701,5,22,2,22,3,0,0,0
20031211032704,1,18,2,18,50,0,0,0
20031211032704,2,20,1,20,51,0,0,0
20031211032705,1,18,1,18,36,0,0,0
20031211032705,2,20,2,20,32,0,0,0
20031211032705,3,22,1,22,13,0,0,0
20031211032705,4,22,2,22,5,0,0,0
20031211032707,1,18,2,18,45,0,0,0
20031211032707,2,22,1,22,15,0,0,0
20031211032707,3,22,1,22,12,0,0,0
20031211032708,1,18,2,18,33,0,0,0
20031211032708,2,20,1,20,38,0,0,0
20031211032708,3,22,1,22,12,0,0,0
20031211032708,4,22,2,22,9,0,0,0
20031211032715,1,18,1,18,30,0,0,0
20031211032715,2,20,2,20,29,0,0,0
20031211032715,3,22,1,22,2,0,0,0
20031211032715,4,22,2,22,0,0,0,0
20031211032721,1,18,2,18,21,0,0,0
20031211032721,2,22,2,22,2,0,0,0
20031211032723,1,18,2,18,16,0,0,0
20031211032723,2,24,2,24,43,0,0,0
20031211032723,3,25,2,25,18,0,0,0
20031211032723,4,25,1,25,13,0,0,0
20031211032724,1,18,1,18,48,0,0,0
20031211032724,2,20,2,20,43,0,0,0
20031211032724,3,22,2,22,15,0,0,0
20031211032724,4,22,1,22,10,0,0,0
20031211032727,1,18,2,18,20,0,0,0
20031211032727,2,21,1,21,22,0,0,0
20031211032727,3,-1,1,30,1,0,11,0
20031211032727,4,-1,2,30,0,0,11,0
20031211032728,1,18,2,18,73,0,0,0
20031211032728,2,20,1,20,71,0,0,0
20031211032728,3,22,1,22,49,0,0,0
20031211032730,1,18,2,18,23,0,0,0
20031211032730,2,24,1,24,52,0,0,0
20031211032730,3,24,2,24,50,0,0,0
20031211032730,4,25,2,25,18,0,0,0
20031211032730,5,25,1,25,14,0,0,0
20031211032730,6,26,2,26,45,0,0,0
20031211032734,1,18,2,18,30,0,0,0
20031211032734,2,20,1,20,30,0,0,0
20031211032740,1,19,2,19,50,0,0,0
20031211032746,1,19,2,19,59,0,0,0
20031211032748,1,19,2,19,80,0,0,60
20031211032753,1,19,1,19,70,0,0,0
20031211032755,1,19,2,19,27,0,0,0
20031211032756,1,19,1,19,35,0,0,0
20031211032757,1,18,1,18,30,0,0,0
20031211032757,2,20,2,20,30,0,0,0
20031211032757,3,22,1,22,13,0,0,0
20031211032757,4,22,1,22,11,0,0,0
20031211032757,5,22,1,22,9,0,0,0
20031211032758,1,18,2,18,25,0,0,0
20031211032758,2,22,2,22,1,0,0,0
20031211032758,3,22,2,22,5,0,0,0
20031211032758,4,21,1,21,26,0,0,0
20031211032760,1,18,2,18,42,0,0,0
20031211032760,2,20,1,20,46,0,0,0
20031211032760,3,22,1,22,18,0,0,0
20031211032760,4,22,2,22,17,0,0,0
20031211032760,5,22,1,22,15,0,0,0
20031211032765,1,18,2,18,77,0,0,0
20031211032765,2,20,1,20,80,0,0,0
20031211032767,1,18,1,18,54,0,0,0
20031211032767,2,20,2,20,56,0,0,0
20031211032769,1,18,2,18,28,0,0,0
20031211032769,2,22,1,22,9,0,0,0
20031211032769,3,22,2,22,7,0,0,0
20031211032769,4,22,2,22,4,0,0,0
20031211032770,1,18,1,18,73,0,0,0
20031211032770,2,20,2,20,71,0,0,0
20031211032771,1,18,1,18,56,0,0,0
20031211032771,2,20,2,20,56,0,0,0
20031211032771,3,22,2,22,22,0,0,0
20031211032773,1,18,2,18,80,0,0,0
20031211032775,1,18,1,18,37,0,0,0
20031211032775,2,20,2,20,32,0,0,0
20031211032775,3,22,2,22,5,0,0,0
20031211032775,4,22,2,22,0,0,0,0
20031211032779,1,18,1,18,56,0,0,0
20031211032779,2,20,2,20,56,0,0,0
20031211032779,3,22,1,22,23,0,0,0
20031211032780,1,18,2,18,43,0,0,0
20031211032780,2,20,1,20,42,0,0,0
20031211032780,4,22,2,22,12,0,0,0
20031211032780,5,22,1,22,10,0,0,0
20031211032781,1,18,1,18,66,0,0,0
20031211032781,2,20,2,20,64,0,0,0
20031211032787,1,18,2,18,27,0,0,0
20031211032787,2,25,2,25,28,0,0,0
20031211032787,3,26,1,26,28,0,0,0
20031211032788,1,18,2,18,45,0,0,0
20031211032788,2,20,1,20,44,0,0,0
20031211032791,1,18,1,18,34,0,0,0
20031211032791,2,20,2,20,33,0,0,0
20031211032791,3,22,2,22,5,0,0,0
20031211032791,4,22,2,22,7,0,0,0
20031211032794,1,18,1,18,21,0,0,0
20031211032794,2,24,1,24,56,0,0,0
20031211032794,3,24,2,24,48,0,0,0
20031211032797,1,18,1,18,36,0,0,0
20031211032797,2,20,2,20,33,0,0,0
20031211032798,1,18,1,18,35,0,0,0
20031211032798,2,20,2,20,31,0,0,0
20031211032798,3,22,2,22,12,0,0,0
20031211032798,4,22,1,22,9,0,0,0
20031211032801,1,19,2,19,25,0,0,0
20031211032804,1,18,2,18,29,0,0,0
20031211032804,2,20,1,20,30,0,0,0
20031211032804,3,22,2,22,0,0,0,0
20031211032808,1,18,2,18,54,0,0,0
20031211032808,2,20,1,20,52,0,0,0
20031211032808,3,22,2,22,24,0,0,0
20031211032809,1,18,2,18,38,0,0,0
20031211032809,2,20,1,20,39,0,0,0
20031211032809,3,22,2,22,15,0,0,0
20031211032809,4,22,2,22,12,0,0,0
20031211032809,5,22,1,22,11,0,0,0
20031211032809,6,22,2,22,11,0,0,0
20031211032810,1,18,1,18,61,0,0,0
20031211032810,2,20,2,20,57,0,0,0
20031211032815,1,19,2,19,29,0,0,0
20031211032819,1,19,1,19,23,0,0,0
20031211032819,2,28,1,28,22,0,0,0
20031211032823,1,18,1,18,32,0,0,0
20031211032823,2,20,2,20,30,0,0,0
20031211032823,3,22,1,22,0,0,0,0
20031211032826,1,18,2,18,31,0,0,0
20031211032826,2,20,1,20,33,0,0,0
20031211032826,3,22,1,22,11,0,0,0
20031211032826,4,22,1,22,9,0,0,0
20031211032827,1,18,2,18,36,0,0,0
20031211032827,2,20,1,20,41,0,0,0
20031211032827,3,22,1,22,6,0,0,0
20031211032827,4,22,2,22,9,0,0,0
20031211032827,5,40,2,40,13,0,0,0
20031211032830,1,18,2,18,37,0,0,0
20031211032830,2,20,1,20,37,0,0,0
20031211032830,3,22,1,22,13,0,0,0
20031211032830,4,22,2,22,8,0,0,0
20031211032833,1,18,2,18,53,0,0,0
20031211032833,2,20,1,20,48,0,0,0
20031211032833,3,23,1,23,8,0,0,0
20031211032833,4,23,2,23,7,0,0,0
20031211032833,5,23,2,23,3,0,0,0
20031211032833,6,23,1,23,5,0,0,0
20031211032833,7,23,1,23,2,0,0,0
20031211032833,8,22,2,22,26,0,0,0
20031211032834,1,18,2,18,33,0,0,0
20031211032834,2,22,1,22,12,0,0,0
20031211032834,3,22,1,22,9,0,0,0
20031211032834,4,22,1,22,8,0,0,0
20031211032835,1,18,2,18,55,0,0,0
20031211032835,2,20,1,20,59,0,0,0
20031211032839,1,18,1,18,72,0,0,0
