TUCASEID,TULINENO,TURRP,TESEX,TERRP,TEAGE,TXSEX,TXRRP,TXAGE
20040908040087,1,18,1,18,17,0,0,0
20040908040087,2,24,1,24,50,0,0,0
20040908040087,3,24,2,24,47,0,0,0
20040908040090,1,18,2,18,35,0,0,0
20040908040090,2,22,2,22,16,0,0,0
20040908040090,3,22,2,22,13,0,0,0
20040908040093,1,18,2,18,23,0,0,0
20040908040093,2,22,2,22,2,0,0,0
20040908040097,1,18,1,18,15,0,0,0
20040908040097,2,24,1,24,46,0,0,0
20040908040097,3,24,2,24,42,0,0,0
20040908040099,1,18,2,18,29,0,0,0
20040908040099,2,20,1,20,36,0,0,0
20040908040099,3,22,2,22,7,0,0,0
20040908040099,4,22,1,22,5,0,0,0
20040908040105,1,18,2,18,49,0,0,0
20040908040105,2,20,1,20,58,0,0,0
20040908040105,3,22,1,22,19,0,0,0
20040908040105,4,22,2,22,12,0,0,0
20040908040116,1,19,2,19,48,0,0,0
20040908040122,1,18,1,18,42,0,0,0
20040908040122,2,20,2,20,43,0,0,0
20040908040122,3,22,2,22,16,0,0,0
20040908040122,4,22,1,22,14,0,0,0
20040908040122,5,22,1,22,9,0,0,0
20040908040124,1,19,2,19,29,0,0,0
20040908040124,2,28,2,28,26,0,0,0
20040908040500,1,18,1,18,68,0,0,0
20040908040500,2,20,2,20,66,0,0,0
20040908040500,3,26,1,26,80,0,0,60
20040908040502,1,18,1,18,57,0,0,0
20040908040502,2,20,2,20,50,0,0,0
20040908040505,1,18,1,18,34,0,0,0
20040908040505,2,20,2,20,34,0,0,0
20040908040505,3,22,2,22,4,0,0,0
20040908040506,1,18,1,18,42,0,0,0
20040908040506,2,20,2,20,42,0,0,0
20040908040506,3,22,1,22,15,0,0,0
20040908040506,4,22,2,22,12,0,0,0
20040908040507,1,18,2,18,46,0,0,0
20040908040507,2,20,1,20,48,0,0,0
20040908040508,1,18,1,18,25,0,0,0
20040908040508,2,20,2,20,24,0,0,0
20040908040508,3,22,2,22,2,0,0,0
20040908040509,1,18,2,18,16,0,0,0
20040908040509,2,24,2,24,42,0,0,0
20040908040509,3,24,1,24,45,0,0,0
20040908040509,4,25,2,25,10,0,0,0
20040908040509,5,26,1,26,0,0,0,0
20040908040509,6,26,1,26,0,0,0,0
20040908040511,1,18,1,18,64,0,0,0
20040908040511,2,20,2,20,65,0,0,0
20040908040515,1,18,1,18,75,0,0,0
20040908040519,1,18,1,18,80,0,0,60
20040908040519,2,20,2,20,79,0,0,0
20040908040520,1,19,2,19,71,0,0,0
20040908040521,1,18,2,18,66,0,0,0
20040908040521,2,20,1,20,66,0,0,0
20040908040524,1,18,1,18,24,0,0,0
20040908040524,2,20,2,20,20,0,0,0
20040908040524,3,22,1,22,1,0,0,0
20040908040524,4,22,2,22,1,0,0,0
20040908040527,1,19,2,19,78,0,0,0
20040908040528,1,18,2,18,53,0,0,0
20040908040528,2,20,1,20,53,0,0,0
20040908040528,3,22,2,22,19,0,0,0
20040908040528,4,22,2,22,16,0,0,0
20040908040534,1,18,2,18,35,0,0,0
20040908040534,2,20,1,20,43,0,0,0
20040908040534,3,22,2,22,12,0,0,0
20040908040534,4,22,1,22,4,0,0,0
20040908040540,1,18,2,18,46,0,0,0
20040908040540,2,20,1,20,48,0,0,0
20040908040540,3,22,1,22,13,0,0,0
20040908040540,4,22,2,22,11,0,0,0
20040908040542,1,19,2,19,31,0,0,0
20040908040542,2,21,1,21,29,0,0,0
20040908040543,1,18,1,18,48,0,0,0
20040908040543,2,20,2,20,44,0,0,0
20040908040543,4,22,1,22,8,0,0,0
20040908040544,1,18,2,18,22,0,0,0
20040908040544,2,20,1,20,23,0,0,0
20040908040544,3,22,2,22,2,0,0,0
20040908040549,1,18,1,18,73,0,0,0
20040908040549,2,20,2,20,68,0,0,0
20040908040559,1,18,2,18,40,0,0,0
20040908040559,2,22,1,22,7,0,0,0
20040908040559,3,21,1,21,48,0,0,0
20040908040562,1,18,2,18,62,0,0,0
20040908040562,2,20,1,20,64,0,0,0
20040908040563,1,18,2,18,22,0,0,0
20040908040563,2,24,1,24,65,0,0,0
20040908040563,3,24,2,24,65,0,0,0
20040908040564,1,18,1,18,44,0,0,0
20040908040564,2,20,2,20,37,0,0,0
20040908040564,3,22,1,22,19,0,0,0
20040908040564,4,22,1,22,11,0,0,0
20040908040565,1,18,1,18,60,0,0,0
20040908040565,2,22,2,22,29,0,0,0
20040908040565,3,22,1,22,31,0,0,0
20040908040565,5,23,1,23,3,0,0,0
20040908040566,1,18,2,18,26,0,0,0
20040908040566,2,20,1,20,31,0,0,0
20040908040566,3,22,2,22,8,0,0,0
20040908040566,4,22,1,22,7,0,0,0
20040908040566,5,22,2,22,3,0,0,0
20040908040566,6,22,2,22,2,0,0,0
20040908040567,1,18,2,18,25,0,0,0
20040908040567,2,25,2,25,23,0,0,0
20040908040567,3,26,2,26,2,0,0,0
20040908040574,1,18,2,18,31,0,0,0
20040908040574,2,20,1,20,40,0,0,0
20040908040574,3,22,1,22,12,0,0,0
20040908040581,1,18,1,18,71,0,0,0
20040908040581,2,20,2,20,71,0,0,0
20040908040582,1,19,2,19,80,0,0,60
20040908040586,1,18,1,18,41,0,0,0
20040908040586,2,20,2,20,47,0,0,0
20040908040589,1,18,2,18,38,0,0,0
20040908040589,2,22,1,22,11,0,0,0
20040908040589,3,22,2,22,10,0,0,0
20040908040589,4,22,2,22,5,0,0,0
20040908040590,1,18,1,18,56,0,0,0
20040908040590,2,20,2,20,55,0,0,0
20040908040591,1,19,2,19,80,0,0,60
20040908040592,1,18,1,18,19,0,0,0
20040908040592,2,25,1,25,19,0,0,0
20040908040600,1,18,1,18,45,0,0,0
20040908040600,2,28,1,28,48,0,0,0
20040908040603,1,18,2,18,30,0,0,0
20040908040603,2,20,1,20,30,0,0,0
20040908040603,3,22,2,22,8,0,0,0
20040908040603,4,22,2,22,3,0,0,0
20040908040603,5,22,1,22,1,0,0,0
20040908040604,1,18,2,18,50,0,0,0
20040908040604,2,20,1,20,52,0,0,0
20040908040611,1,18,1,18,35,0,0,0
20040908040611,2,20,2,20,27,0,0,0
20040908040611,3,22,1,22,1,0,0,0
20040908040615,1,18,2,18,55,0,0,0
20040908040615,2,20,1,20,58,0,0,0
20040908040615,3,22,2,22,19,0,0,0
20040908040617,1,18,1,18,59,0,0,0
20040908040617,2,20,2,20,53,0,0,0
20040908040617,3,22,1,22,19,0,0,0
20040908040623,1,18,2,18,24,0,0,0
20040908040623,3,22,2,22,11,0,0,0
20040908040625,1,18,1,18,30,0,0,0
20040908040625,2,20,2,20,39,0,0,0
20040908040626,1,19,2,19,58,0,0,0
20040908040629,1,18,1,18,43,0,0,0
20040908040629,2,20,2,20,44,0,0,0
20040908040629,3,22,2,22,19,0,0,0
20040908040629,4,22,1,22,14,0,0,0
20040908040636,1,18,1,18,60,0,0,0
20040908040636,2,20,2,20,57,0,0,0
20040908040637,1,18,1,18,69,0,0,0
20040908040637,2,20,2,20,61,0,0,0
20040908040642,1,18,1,18,55,0,0,0
20040908040642,2,24,1,24,77,0,0,0
20040908040642,3,22,1,22,28,0,0,0
20040908040643,1,18,2,18,19,0,0,0
20040908040643,2,24,1,24,43,0,0,0
20040908040643,3,24,2,24,40,0,0,0
20040908040643,4,25,2,25,14,0,0,0
20040908040643,5,25,2,25,14,0,0,0
20040908040643,6,28,2,28,6,0,0,0
20040908040643,7,28,2,28,4,0,0,0
20040908040643,8,28,2,28,22,0,0,0
20040908040645,1,18,1,18,27,0,0,0
20040908040645,2,20,2,20,27,0,0,0
20040908040645,3,22,2,22,4,0,0,0
20040908040645,4,22,1,22,1,0,0,0
20040908040645,6,30,1,30,30,0,0,0
20040908040648,1,18,1,18,53,0,0,0
20040908040648,2,20,2,20,42,0,0,0
20040908040648,3,22,2,22,16,0,0,0
20040908040658,1,19,2,19,61,0,0,0
20040908040662,1,18,1,18,42,0,0,0
20040908040662,2,20,2,20,32,0,0,0
20040908040662,3,22,2,22,19,0,0,0
20040908040662,4,22,2,22,11,0,0,0
20040908040662,5,22,2,22,13,0,0,0
20040908040662,6,22,1,22,4,0,0,0
20040908040662,7,22,1,22,0,0,0,0
20040908040667,1,18,2,18,22,0,0,0
20040908040667,2,24,1,24,50,0,0,0
20040908040667,3,22,1,22,3,0,0,0
20040908040673,1,18,2,18,20,0,0,0
20040908040673,2,24,1,24,49,0,0,0
20040908040673,3,24,2,24,46,0,0,0
20040908040673,4,25,2,25,17,0,0,0
20040908040673,5,25,2,25,14,0,0,0
20040908040677,1,18,1,18,15,0,0,0
20040908040677,2,24,2,24,35,0,0,0
20040908040677,3,25,2,25,17,0,0,0
20040908040680,1,19,2,19,65,0,0,0
20040908040682,1,18,2,18,60,0,0,0
20040908040682,2,20,1,20,46,0,0,0
20040908040686,1,18,1,18,19,0,0,0
20040908040686,2,24,1,24,52,0,0,0
20040908040686,3,24,2,24,43,0,0,0
20040908040686,4,25,2,25,14,0,0,0
20040908040690,1,18,1,18,57,0,0,0
20040908040690,2,20,2,20,51,0,0,0
20040908040690,3,22,1,22,17,0,0,0
20040908040690,4,22,1,22,14,0,0,0
20040908040695,1,18,1,18,54,0,0,0
20040908040695,2,21,1,21,51,0,0,0
20040908040696,1,18,1,18,41,0,0,0
20040908040696,2,20,2,20,40,0,0,0
20040908040696,3,22,2,22,12,0,0,0
20040908040696,4,22,2,22,4,0,0,0
20040908040697,1,19,2,19,35,0,0,0
20040908040700,1,18,2,18,53,0,0,0
20040908040700,2,20,1,20,55,0,0,0
20040908040703,1,18,1,18,31,0,0,0
20040908040703,2,20,2,20,29,0,0,0
20040908040703,3,22,2,22,3,0,0,0
20040908040704,1,18,2,18,33,0,0,0
20040908040704,2,20,1,20,40,0,0,0
20040908040704,3,22,2,22,14,0,0,0
20040908040704,4,22,1,22,12,0,0,0
20040908040704,5,22,2,22,3,0,0,0
20040908040705,1,18,2,18,37,0,0,0
20040908040705,2,20,1,20,35,0,0,0
20040908040705,3,22,1,22,14,0,0,0
20040908040705,4,22,1,22,13,0,0,0
20040908040705,5,22,2,22,11,0,0,0
20040908040705,6,22,1,22,4,0,0,0
20040908040706,1,18,2,18,16,0,0,0
20040908040706,2,24,2,24,50,0,0,0
20040908040706,3,24,1,24,49,0,0,0
20040908040706,4,25,1,25,14,0,0,0
20040908040707,1,18,2,18,36,0,0,0
20040908040707,2,20,1,20,45,0,0,0
20040908040707,3,22,1,22,6,0,0,0
20040908040707,4,22,2,22,5,0,0,0
20040908040708,1,18,1,18,46,0,0,0
20040908040708,2,20,2,20,41,0,0,0
20040908040708,3,30,1,30,15,0,0,0
20040908040711,1,18,2,18,49,0,0,0
20040908040711,2,20,1,20,56,0,0,0
20040908040713,1,19,2,19,80,0,0,60
20040908040715,1,18,2,18,35,0,0,0
20040908040715,2,20,1,20,33,0,0,0
20040908040715,3,22,2,22,2,0,0,0
20040908040717,1,18,1,18,18,0,0,0
20040908040717,2,26,2,26,74,0,0,0
20040908040717,3,24,1,24,53,0,0,0
20040908040717,4,24,2,24,54,0,0,0
20040908040717,5,25,2,25,22,0,0,0
20040908040717,6,25,2,25,19,0,0,0
20040908040717,7,25,1,25,18,0,0,0
20040908040720,1,18,2,18,29,0,0,0
20040908040720,2,20,1,20,30,0,0,0
20040908040720,3,22,2,22,0,0,0,0
20040908040725,1,18,2,18,73,0,0,0
20040908040725,2,20,1,20,75,0,0,0
20040908040733,1,19,2,19,25,0,0,0
20040908040740,1,18,1,18,44,0,0,0
20040908040740,2,20,2,20,33,0,0,0
20040908040740,3,22,1,22,14,0,0,0
20040908040740,4,22,2,22,7,0,0,0
20040908040740,5,24,2,24,74,0,0,0
20040908040743,1,18,1,18,52,0,0,0
20040908040743,2,20,2,20,54,0,0,0
20040908040744,1,18,1,18,55,0,0,0
20040908040744,2,20,2,20,54,0,0,0
20040908040750,1,19,2,19,64,0,0,0
20040908040751,1,18,2,18,57,0,0,0
20040908040751,2,20,1,20,58,0,0,0
20040908040752,1,18,1,18,69,0,0,0
20040908040752,2,20,2,20,68,0,0,0
20040908040753,1,18,1,18,57,0,0,0
20040908040753,2,20,2,20,55,0,0,0
20040908040755,1,18,1,18,39,0,0,0
20040908040755,2,20,2,20,47,0,0,0
20040908040755,3,22,2,22,4,0,0,0
20040908040755,4,22,2,22,2,0,0,0
20040908040755,5,22,2,22,5,0,0,0
20040908040758,1,18,2,18,38,0,0,0
20040908040758,2,24,2,24,57,0,0,0
20040908040758,3,24,1,24,59,0,0,0
20040908040758,4,22,2,22,15,0,0,0
20040908040763,1,19,2,19,80,0,0,60
20040908040764,1,18,1,18,67,0,0,0
20040908040764,2,20,2,20,59,0,0,0
20040908040765,1,18,2,18,38,0,0,0
20040908040765,2,20,1,20,37,0,0,0
20040908040765,3,22,2,22,19,0,0,0
20040908040765,4,22,2,22,3,0,0,0
20040908040765,5,23,2,23,1,0,0,0
20040908040772,1,19,1,19,65,0,0,0
20040908040773,1,19,2,19,72,0,0,0
20040908040774,1,18,2,18,31,0,0,0
20040908040774,2,20,1,20,31,0,0,0
20040908040775,1,18,1,18,56,0,0,0
20040908040775,2,20,2,20,54,0,0,0
20040908040778,1,18,2,18,72,0,0,0
20040908040778,2,20,1,20,74,0,0,0
20040908040780,1,18,1,18,48,0,0,0
20040908040780,2,20,2,20,42,0,0,0
20040908040780,3,22,2,22,8,0,0,0
20040908040780,4,22,1,22,5,0,0,0
20040908040780,5,22,1,22,1,0,0,0
20040908040781,1,18,2,18,54,0,0,0
20040908040781,2,22,2,22,31,0,0,0
20040908040781,3,26,1,26,31,0,0,0
20040908040786,1,18,1,18,34,0,0,0
20040908040786,2,20,2,20,29,0,0,0
20040908040786,3,22,1,22,11,0,0,0
20040908040786,4,22,2,22,9,0,0,0
20040908040786,5,22,2,22,0,0,0,0
20040908040787,1,18,1,18,31,0,0,0
20040908040788,1,18,2,18,42,0,0,0
20040908040788,2,20,1,20,45,0,0,0
20040908040788,3,22,1,22,16,0,0,0
20040908040788,4,22,1,22,19,0,0,0
20040908040788,5,22,2,22,14,0,0,0
20040908040788,6,22,1,22,11,0,0,0
20040908040800,1,18,1,18,31,0,0,0
20040908040800,2,20,2,20,31,0,0,0
20040908040800,3,22,1,22,9,0,0,0
20040908040800,4,22,1,22,8,0,0,0
20040908040800,5,22,1,22,6,0,0,0
20040908040800,6,22,2,22,3,0,0,0
20040908040803,1,18,2,18,36,0,0,0
20040908040803,2,20,1,20,37,0,0,0
20040908040803,3,22,1,22,14,0,0,0
20040908040803,4,22,1,22,12,0,0,0
20040908040803,5,22,1,22,11,0,0,0
20040908040803,6,22,2,22,9,0,0,0
20040908040804,1,18,2,18,69,0,0,0
20040908040804,2,20,1,20,72,0,0,0
20040908040805,1,19,1,19,29,0,0,0
20040908040809,1,18,1,18,16,0,0,0
20040908040809,2,24,1,24,40,0,0,0
20040908040809,3,25,1,25,15,0,0,0
20040908040814,1,18,2,18,54,0,0,0
20040908040814,2,20,1,20,60,0,0,0
20040908040814,3,22,2,22,14,0,0,0
20040908040814,4,22,2,22,12,0,0,0
20040908040815,1,18,1,18,58,0,0,0
20040908040815,2,20,2,20,58,0,0,0
20040908040815,3,26,2,26,80,0,0,60
20040908040817,1,18,1,18,36,0,0,0
20040908040817,2,20,2,20,34,0,0,0
20040908040817,3,22,2,22,8,0,0,0
20040908040817,4,22,1,22,5,0,0,0
20040908040817,5,22,2,22,1,0,0,0
20040908040819,1,18,2,18,15,0,0,0
20040908040819,2,24,2,24,37,0,0,0
20040908040819,3,24,1,24,35,0,0,0
20040908040819,4,25,1,25,18,0,0,0
20040908040819,5,25,1,25,11,0,0,0
20040908040819,6,25,1,25,9,0,0,0
20040908040825,1,18,2,18,39,0,0,0
20040908040825,2,20,1,20,41,0,0,0
20040908040825,3,22,1,22,16,0,0,0
20040908040825,4,22,2,22,14,0,0,0
20040908040827,1,18,1,18,76,0,0,0
20040908040827,2,20,2,20,72,0,0,0
20040908040829,1,18,2,18,47,0,0,0
20040908040829,2,20,1,20,50,0,0,0
20040908040829,3,22,2,22,14,0,0,0
20040908040832,1,18,2,18,46,0,0,0
20040908040832,2,20,1,20,47,0,0,0
20040908040832,3,22,1,22,19,0,0,0
20040908040832,4,22,2,22,16,0,0,0
20040908040832,5,22,2,22,21,0,0,0
20040908040833,1,18,2,18,55,0,0,0
20040908040833,2,20,1,20,57,0,0,0
20040908040834,1,18,2,18,46,0,0,0
20040908040834,2,30,1,30,24,0,0,0
20040908040834,6,28,1,28,43,0,0,0
20040908040838,1,19,2,19,77,0,0,0
20040908040840,1,18,2,18,23,0,0,0
20040908040840,2,20,1,20,23,0,0,0
20040908040841,1,18,2,18,50,0,0,0
20040908040841,2,20,1,20,43,0,0,0
20040908040843,1,18,2,18,48,0,0,0
20040908040843,2,20,1,20,52,0,0,0
20040908040844,1,18,2,18,48,0,0,0
20040908040844,2,20,1,20,49,0,0,0
20040908040846,1,18,1,18,26,0,0,0
20040908040846,2,24,2,24,46,0,0,0
20040908040846,3,24,1,24,47,0,0,0
20040908040846,4,25,2,25,24,0,0,0
20040908040847,1,18,2,18,15,0,0,0
20040908040847,2,24,1,24,43,0,0,0
20040908040847,3,24,2,24,44,0,0,0
20040908040847,4,25,2,25,11,0,0,0
20040908040851,1,18,2,18,55,0,0,0
20040908040851,2,20,1,20,54,0,0,0
20040908040854,1,18,2,18,64,0,0,0
20040908040854,5,23,2,23,15,0,0,0
20040908040855,1,18,1,18,49,0,0,0
20040908040855,2,20,2,20,34,0,0,0
20040908040855,3,22,2,22,12,0,0,0
20040908040855,4,22,2,22,10,0,0,0
20040908040856,1,18,2,18,43,0,0,0
20040908040856,2,22,2,22,14,0,0,0
20040908040856,3,22,2,22,5,0,0,0
20040908040858,1,18,1,18,43,0,0,0
20040908040858,2,20,2,20,37,0,0,0
20040908040858,3,22,1,22,3,0,0,0
20040908040858,4,22,1,22,0,0,0,0
20040908040859,1,18,1,18,55,0,0,0
20040908040859,2,20,2,20,55,0,0,0
20040908040860,1,19,1,19,23,0,0,0
20040908040864,1,18,2,18,47,0,0,0
20040908040864,2,20,1,20,50,0,0,0
20040908040864,3,22,1,22,19,0,0,0
20040908040864,4,22,2,22,15,0,0,0
20040908040864,5,22,1,22,12,0,0,0
20040908040865,1,18,2,18,48,0,0,0
20040908040865,2,20,1,20,50,0,0,0
20040908040865,3,22,2,22,11,0,0,0
20040908040868,1,18,2,18,45,0,0,0
20040908040868,2,20,1,20,47,0,0,0
20040908040868,3,22,1,22,19,0,0,0
20040908040868,4,22,2,22,16,0,0,0
20040908040873,1,18,1,18,36,0,0,0
20040908040873,2,20,2,20,34,0,0,0
20040908040873,3,22,2,22,14,0,0,0
20040908040873,4,22,1,22,12,0,0,0
20040908040873,5,22,1,22,9,0,0,0
20040908040876,1,18,1,18,46,0,0,0
20040908040876,2,20,2,20,39,0,0,0
20040908040876,3,22,1,22,8,0,0,0
20040908040876,4,22,1,22,13,0,0,0
20040908040878,1,18,2,18,16,0,0,0
20040908040878,2,30,1,30,66,0,0,0
20040908040878,3,24,2,24,51,0,0,0
20040908040878,4,25,1,25,17,0,0,0
20040908040879,1,18,2,18,77,0,0,0
20040908040879,2,20,1,20,79,0,0,0
20040908040882,1,19,2,19,61,0,0,0
20040908040883,1,18,1,18,46,0,0,0
20040908040883,2,20,2,20,38,0,0,0
20040908040883,3,22,1,22,6,0,0,0
20040908040883,4,22,1,22,0,0,0,0
20040908040884,1,18,2,18,32,0,0,0
20040908040884,2,20,1,20,37,0,0,0
20040908040884,3,22,2,22,4,0,0,0
20040908040886,1,18,2,18,69,0,0,0
20040908040886,2,20,1,20,66,0,0,0
20040908040887,1,18,2,18,37,0,0,0
20040908040887,2,20,1,20,42,0,0,0
20040908040887,3,22,2,22,11,0,0,0
20040908040887,4,22,2,22,11,0,0,0
20040908040887,5,22,1,22,7,0,0,0
20040908040888,1,19,2,19,80,0,0,60
20040908040889,1,19,1,19,38,0,0,0
20040908040894,1,18,2,18,23,0,0,0
20040908040894,2,28,2,28,23,0,0,0
20040908040902,1,18,2,18,37,0,0,0
20040908040902,2,20,1,20,37,0,0,0
20040908040902,3,22,1,22,12,0,0,0
20040908040902,4,22,1,22,9,0,0,0
20040908040904,1,18,2,18,53,0,0,0
20040908040904,2,20,1,20,59,0,0,0
20040908040904,3,23,1,23,3,0,0,0
20040908040909,1,18,2,18,31,0,0,0
20040908040909,2,22,2,22,1,0,0,0
20040908040910,1,19,2,19,77,0,0,0
20040908040912,1,18,1,18,52,0,0,0
20040908040912,2,20,2,20,46,0,0,0
20040908040913,1,19,1,19,47,0,0,0
20040908040915,1,19,2,19,44,0,0,0
20040908040916,1,19,1,19,60,0,0,0
20040908040916,2,21,2,21,62,0,0,0
20040908040917,1,18,2,18,40,0,0,0
20040908040917,2,24,2,24,66,0,0,0
20040908040917,3,22,1,22,7,0,0,0
20040908040919,1,18,1,18,44,0,0,0
20040908040919,2,22,1,22,24,0,0,0
20040908040919,4,26,2,26,28,0,0,0
20040908040919,5,23,1,23,4,0,0,0
20040908040925,1,18,1,18,54,0,0,0
20040908040925,2,24,2,22,18,0,10,0
20040908040925,4,26,2,26,75,0,0,0
20040908040925,5,26,1,22,4,0,10,0
20040908040934,1,18,1,18,27,0,0,0
20040908040934,2,24,1,24,66,0,0,0
20040908040934,3,24,2,24,56,0,0,0
20040908040934,4,25,2,25,29,0,0,0
20040908040934,5,26,2,26,80,0,0,60
20040908040935,1,18,1,18,77,0,0,0
20040908040935,2,22,1,22,48,0,0,0
20040908040935,3,23,2,23,18,0,0,0
20040908040939,1,18,2,18,36,0,0,0
20040908040939,2,20,1,20,31,0,0,0
20040908040939,3,22,1,22,10,0,0,0
20040908040939,4,22,2,22,9,0,0,0
20040908040939,5,22,2,22,6,0,0,0
20040908040942,1,18,1,18,26,0,0,0
20040908040942,2,26,2,26,80,0,0,0
20040908040942,3,24,1,24,47,0,0,0
20040908040942,4,24,2,24,47,0,0,0
20040908040943,1,19,2,19,80,0,0,0
20040908040945,1,18,2,18,54,0,0,0
20040908040946,1,19,1,19,62,0,0,0
20040908040947,1,19,1,19,40,0,0,0
20040908040957,1,18,1,18,16,0,0,0
20040908040957,2,24,2,24,51,0,0,0
20040908040957,3,25,2,25,14,0,0,0
20040908040959,1,18,2,18,54,0,0,0
20040908040959,2,20,1,20,44,0,0,0
20040908040959,3,22,2,22,9,0,0,0
20040908040962,1,19,1,19,26,0,0,0
20040908040966,1,18,1,18,15,0,0,0
20040908040966,2,24,1,24,33,0,0,0
20040908040966,3,24,2,24,36,0,0,0
20040908040966,4,25,2,25,13,0,0,0
20040908040966,5,25,2,25,4,0,0,0
20040908040967,1,18,1,18,17,0,0,0
20040908040967,2,24,2,24,37,0,0,0
20040908040970,1,19,2,19,43,0,0,0
20040908040970,2,21,1,21,33,0,0,0
20040908040978,1,18,1,18,19,0,0,0
20040908040978,3,24,1,24,51,0,0,0
20040908040978,4,24,2,24,43,0,0,0
20040908040978,5,25,1,25,12,0,0,0
20040908040979,1,19,2,19,65,0,0,0
20040908040980,1,18,2,18,56,0,0,0
20040908040980,2,20,1,20,57,0,0,0
20040908040981,1,18,2,18,15,0,0,0
20040908040981,2,24,2,24,48,0,0,0
20040908040981,3,24,1,24,53,0,0,0
20040908040981,4,25,1,25,12,0,0,0
20040908040983,1,18,2,18,49,0,0,0
20040908040983,2,20,1,20,48,0,0,0
20040908040983,4,22,1,22,22,0,0,0
20040908040988,1,19,2,19,50,0,0,0
20040908040990,1,19,2,19,72,0,0,0
20040908040996,1,19,1,19,54,0,0,0
20040908040999,1,18,2,18,40,0,0,0
20040908040999,2,22,1,22,11,0,0,0
20040908041000,1,18,2,18,35,0,0,0
20040908041000,2,20,1,20,43,0,0,0
20040908041000,3,22,2,22,3,0,0,0
20040908041004,1,18,2,18,19,0,0,0
20040908041004,2,24,1,24,56,0,0,0
20040908041004,3,24,2,24,44,0,0,0
20040908041004,4,25,2,25,14,0,0,0
20040908041008,1,18,1,18,70,0,0,0
20040908041008,2,20,2,20,69,0,0,0
20040908041009,1,18,2,18,59,0,0,0
20040908041009,2,20,1,20,62,0,0,0
20040908041010,1,19,2,19,46,0,0,0
20040908041012,1,18,1,18,34,0,0,0
20040908041012,2,20,2,20,49,0,0,0
20040908041022,1,18,1,18,32,0,0,0
20040908041022,2,24,1,24,73,0,0,0
20040908041022,3,24,2,24,70,0,0,0
20040908041022,4,26,1,26,17,0,0,0
20040908041025,1,18,1,18,19,0,0,0
20040908041025,2,24,1,24,45,0,0,0
20040908041025,3,24,2,24,43,0,0,0
20040908041025,4,25,2,25,17,0,0,0
20040908041028,1,18,1,18,48,0,0,0
20040908041028,2,22,2,22,18,0,0,0
20040908041028,3,20,2,20,47,0,0,0
20040908041035,1,18,1,18,46,0,0,0
20040908041035,2,20,2,20,40,0,0,0
20040908041035,3,22,2,22,6,0,0,0
20040908041035,4,22,2,22,4,0,0,0
20040908041041,1,18,2,18,29,0,0,0
20040908041041,2,20,1,20,28,0,0,0
20040908041050,1,18,2,18,29,0,0,0
20040908041050,2,20,1,20,28,0,0,0
20040908041050,3,22,1,22,4,0,0,0
20040908041053,1,18,1,18,17,0,0,0
20040908041053,2,24,2,24,48,0,0,0
20040908041053,3,24,1,24,57,0,0,0
20040908041053,4,25,2,25,21,0,0,0
20040908041060,1,18,1,18,40,0,0,0
20040908041060,2,20,2,20,38,0,0,23
20040908041060,3,22,2,22,7,0,0,23
20040908041060,4,22,1,22,4,0,0,23
20040908041062,1,18,2,18,51,0,0,0
20040908041062,2,21,1,21,54,0,0,0
20040908041067,1,18,2,18,54,0,0,0
20040908041067,2,20,1,20,55,0,0,0
20040908041067,3,23,2,23,12,0,0,0
20040908041068,1,18,2,18,80,0,0,60
20040908041068,2,22,2,22,56,0,0,0
20040908041070,1,18,2,18,30,0,0,0
20040908041070,2,20,1,20,33,0,0,0
20040908041070,3,22,1,22,7,0,0,0
20040908041070,4,22,2,22,5,0,0,0
20040908041070,5,22,1,22,2,0,0,0
20040908041074,1,18,2,18,51,0,0,0
20040908041074,2,20,1,20,56,0,0,0
20040908041075,1,19,2,19,80,0,0,0
20040908041077,1,18,2,18,41,0,0,0
20040908041077,2,20,1,20,40,0,0,0
20040908041081,1,19,1,19,48,0,0,0
20040908041086,1,18,1,18,62,0,0,0
20040908041086,2,20,2,20,55,0,0,0
20040908041087,1,18,1,18,45,0,0,0
20040908041087,2,20,2,20,42,0,0,0
20040908041087,3,22,2,22,17,0,0,0
20040908041087,4,22,1,22,15,0,0,0
20040908041087,5,23,1,23,0,0,0,0
20040908041088,1,18,2,18,16,0,0,0
20040908041088,2,24,1,24,45,0,0,0
20040908041088,3,24,2,24,46,0,0,0
20040908041089,1,18,2,18,53,0,0,0
20040908041089,2,20,1,20,51,0,0,0
20040908041089,3,22,2,22,18,0,0,0
20040908041089,4,22,1,22,21,0,0,0
20040908041091,1,18,2,18,23,0,0,0
20040908041091,2,24,2,24,55,0,0,0
20040908041091,3,25,2,25,20,0,0,0
20040908041099,1,18,1,18,17,0,0,0
20040908041099,2,24,1,24,45,0,0,0
20040908041099,3,24,2,24,46,0,0,0
20040908041100,1,18,1,18,36,0,0,0
20040908041100,2,20,2,20,33,0,0,0
20040908041100,3,22,1,22,4,0,0,0
20040908041100,4,22,1,22,2,0,0,0
20040908041101,1,19,1,19,69,0,0,0
20040908041105,1,18,2,18,63,0,0,0
20040908041105,2,20,1,20,61,0,0,0
20040908041115,1,18,2,18,36,0,0,0
20040908041115,2,20,1,20,39,0,0,0
20040908041116,1,18,1,18,80,0,0,60
20040908041116,2,20,2,20,78,0,0,0
20040908041121,1,18,1,18,17,0,0,0
20040908041121,2,24,2,24,45,0,0,0
20040908041121,3,24,1,24,45,0,0,0
